Zero_Crossings,Spectral_Centroid,Spectral_Rolloff,MFCC,Chroma_Frequency,LPCC,Spectral_Bandwidth,Spectral_Flux,Spectral_Contrast,Energy,Tempo,F0,Intensity,Emotion
0,0.30011524880536417,1991.5452223557693,"[9.169946e-09, 0.0, -3.0566485e-09, 2.2924864e-09, -3.0566485e-09, 0.0, 1.2226594e-08, -7.641621e-10, -1.2608675e-08, 6.113297e-09, 6.113297e-09, 2.4453188e-08, -1.2226594e-08, 1.2226594e-08, 1.2226594e-08, -6.113297e-09, 0.0, 1.2226594e-08, 0.0, -3.0566485e-09]",0.5388823,0.011628717,2848.9663832034234,1.3022894,20.90874245451905,0.008791642,[67.17357337 78.67357337 90.17357337],255.8241719827788,0.00020426665,angry
7,0.3900877575695498,2058.343505859375,"[-7.663455e-09, 0.0, -1.3623919e-08, -1.3623919e-08, 0.0, -6.8119594e-09, -2.0435879e-08, 1.4049666e-08, 1.3623919e-08, 0.0, -1.3623919e-08, -6.8119594e-09, -1.3623919e-08, 1.3623919e-08, 1.3623919e-08, -1.3623919e-08, -2.0435879e-08, -1.3623919e-08, 3.4059797e-09, 6.8119594e-09]",0.49189404,0.005969722,2805.1876213030782,1.2707136,20.575562886613127,0.009853908,[46.87475586 62.87475586],264.26526223080583,0.00029327397,surprised
0,0.33311124637812045,1808.4325525144868,"[-1.578931e-09, 1.2631448e-08, 5.5262586e-09, 3.9473274e-09, -2.7631293e-09, 0.0, 0.0, -6.315724e-09, 3.9473274e-09, 7.894655e-09, 1.2631448e-08, -1.2631448e-08, -1.2631448e-08, 0.0, 1.2631448e-08, -1.2631448e-08, 3.157862e-09, 1.2631448e-08, 1.2631448e-08, 6.315724e-09]",0.5463798,0.005590861,2371.6920931020804,1.338617,21.310763933692446,0.013118664,[50.56640625 65.56640625],337.05771262190444,0.0005199632,fearful
0,0.34057774667261403,1323.5563858695652,"[-1.777033e-08, -2.3693772e-08, 2.9617215e-09, -2.9617215e-09, 1.1846886e-08, 0.0, 2.9617215e-09, -8.885165e-09, 1.1846886e-08, 0.0, 5.923443e-09, -2.9617215e-09, 1.1846886e-08, 5.923443e-09, 1.777033e-08, 1.1846886e-08, 4.4425823e-09, 0.0, -5.923443e-09, -1.1846886e-08]",0.34254012,0.0073947175,2004.4014660104638,1.0988095,21.895117935486763,0.0032734268,[59.19200721 72.19200721 85.19200721],405.84885111095855,3.4163582e-05,sad
42,0.37899586138627467,1477.3019643930288,"[-4.584973e-09, 0.0, 0.0, 1.2226594e-08, -4.584973e-09, 5.349135e-09, 1.5283242e-09, -6.113297e-09, 0.0, 6.113297e-09, 0.0, 0.0, 0.0, 0.0, 6.113297e-09, 0.0, 9.169946e-09, -1.2226594e-08, 0.0, 0.0]",0.4749309,0.013082714,2497.8768752325,1.5011935,21.84388146413563,0.0020134228,[58.69200721 71.69200721],362.4322502063258,1.081992e-05,neutral
93,0.46828167803369536,1753.9306640625,"[-6.4875803e-09, -5.1900642e-08, 1.29751605e-08, 0.0, 0.0, -1.29751605e-08, 1.29751605e-08, 2.5950321e-08, 1.4597056e-08, 0.0, 0.0, -6.4875803e-09, 0.0, -1.0136844e-08, -6.4875803e-09, -1.29751605e-08, 1.2164214e-08, -4.865685e-09, 6.4875803e-09, 1.29751605e-08]",0.5314975,0.006677075,2745.0411950427783,1.2766628,19.305731280606263,0.00721236,[45.15127841 61.65127841],446.93789719687487,0.00014041626,fearful
72,0.34992094978361543,853.714599609375,"[3.4059797e-09, -1.3623919e-08, 1.0217939e-08, 0.0, 0.0, -6.8119594e-09, 0.0, -6.8119594e-09, 1.3623919e-08, 2.5544848e-09, -1.3623919e-08, 0.0, 2.0435879e-08, 0.0, 0.0, 1.3623919e-08, 0.0, -1.3623919e-08, 1.3623919e-08, 0.0]",0.51621217,0.0027038183,2609.176441684993,1.4469712,21.107703691231617,0.0021854471,[45.37475586 61.37475586],335.3629634117417,1.2301883e-05,neutral
67,0.38433213605792726,1518.5966338087248,"[-3.2002494e-09, 0.0, 1.2800998e-08, 0.0, 0.0, -9.600748e-09, -1.2800998e-08, -1.2800998e-08, -1.6001247e-08, 4.800374e-09, -1.2800998e-08, -8.000623e-09, 6.400499e-09, 1.2800998e-08, 0.0, -6.400499e-09, 1.2800998e-08, 3.2002494e-09, 0.0, -3.2002494e-09]",0.46675432,0.008146211,2849.521248458693,1.4142601,21.027010253370747,0.002499474,[41.9140625 59.4140625],356.82785317870224,1.824908e-05,neutral
35,0.3610446593774358,2877.359060513771,"[-9.428983e-09, -2.1551962e-08, 1.0775981e-08, 0.0, 3.367494e-10, 0.0, 5.3879905e-09, 2.6939952e-09, 0.0, 0.0, 5.3879905e-09, 0.0, 0.0, -1.2459728e-08, 0.0, 5.3879905e-09, 0.0, 0.0, 0.0, 0.0]",0.4452194,0.011665419,2584.1531384655145,1.4701306,20.993123474735278,0.012777439,[ 78.83300781  91.33300781 104.83300781],352.16286181254105,0.0004885283,fearful
62,0.3789481685170319,1571.1213485054348,"[-5.923443e-09, -1.1846886e-08, 1.1846886e-08, -2.3693772e-08, -5.923443e-09, 5.923443e-09, 7.404304e-09, 8.885165e-09, -2.3693772e-08, -5.923443e-09, -4.4425823e-09, 0.0, 0.0, 1.1846886e-08, -1.851076e-09, -1.4808608e-08, -8.885165e-09, -5.923443e-09, -2.073205e-08, 6.6638735e-09]",0.48287344,0.009787213,2695.180980525901,1.4967439,21.228021645809534,0.0054437574,[ 95.74951172 103.24951172 112.24951172 119.74951172],371.45854792967566,9.109626e-05,angry
6,0.34681461458476187,2162.897580168968,"[5.544618e-09, 2.2178472e-08, 1.1089236e-08, -1.1089236e-08, 1.1089236e-08, -8.316928e-09, -1.1089236e-08, -5.544618e-09, 1.1089236e-08, 0.0, -1.0742697e-08, 1.0396159e-08, -5.544618e-09, 1.1089236e-08, 2.2178472e-08, 1.1089236e-08, 1.1089236e-08, 5.544618e-09, 0.0, -1.1089236e-08]",0.49192277,0.013066865,2506.8706209864513,1.69252,21.309658927427083,0.004153599,[ 67.17357337  78.67357337  90.17357337 101.67357337],323.58656921764293,4.48182e-05,angry
65,0.38357812668193747,1761.576511548913,"[-1.4808608e-08, 0.0, 0.0, 2.9617215e-09, -1.1846886e-08, 0.0, -1.1846886e-08, -2.9617215e-09, -5.923443e-09, -1.1846886e-08, 5.923443e-09, -1.1846886e-08, -1.1846886e-08, 1.1846886e-08, 0.0, 7.404304e-10, 0.0, 3.554066e-08, -2.2212912e-09, -1.1846886e-08]",0.5623074,0.010199933,2712.423015041976,1.404825,20.16292187432851,0.0038297358,[46.37475586 62.37475586 78.37475586],338.25012215616573,4.025683e-05,surprised
0,0.4664746745577498,640.491365131579,"[-7.1704838e-09, 0.0, 0.0, -7.1704838e-09, 2.8681935e-08, 3.1370866e-09, 1.7926208e-08, -1.43409675e-08, 0.0, -2.8681935e-08, 0.0, -1.43409675e-08, 0.0, -1.43409675e-08, 1.43409675e-08, 0.0, -7.1704838e-09, -1.43409675e-08, -2.8681935e-08, -2.8681935e-08]",0.6150359,0.0044500655,2787.330929602956,1.4302478,19.37483051559852,0.00089915545,[52.55145474 67.05145474],298.00237430655096,2.4301637e-06,surprised
0,0.41756464642289415,1911.6943359375,"[9.73137e-09, -1.29751605e-08, 1.29751605e-08, 1.6218951e-09, -6.4875803e-09, -1.29751605e-08, -1.29751605e-08, 7.298528e-09, -1.29751605e-08, 0.0, -6.4875803e-09, 6.4875803e-09, 1.4597056e-08, 6.4875803e-09, 3.2437901e-09, -1.29751605e-08, 0.0, 0.0, 0.0, 0.0]",0.38714087,0.007891003,2288.085674216959,1.3488822,20.788764068358756,0.0073615387,[ 89.99954044  97.99954044 106.49954044 114.49954044],418.529759791769,0.00015878628,sad
0,0.5902619132350072,1196.9736857586597,"[-1.4362565e-08, 0.0, -5.745026e-09, 0.0, 0.0, 2.872513e-09, -5.745026e-09, -1.1490052e-08, 1.4362565e-08, -1.2926309e-08, -1.1490052e-08, 5.745026e-09, 0.0, 0.0, 0.0, 1.1490052e-08, -5.745026e-09, 5.745026e-09, 1.1490052e-08, 1.1490052e-08]",0.5455505,0.005375095,2559.560298889392,1.2655627,19.225543029947165,0.002151009,[64.33300781 76.33300781 88.83300781],359.70042065772947,1.3936226e-05,sad
71,0.4295347052810282,1352.4258254161432,"[-2.8754e-08, 1.4377e-08, 9.584666e-09, -9.584666e-09, 1.4377e-08, 4.792333e-09, 9.584666e-09, -4.792333e-09, -4.792333e-09, 4.792333e-09, 6.4396977e-09, -4.792333e-09, -2.3961666e-09, -2.3961666e-09, 0.0, 1.4377e-08, -2.3961666e-09, 1.9169333e-08, -9.584666e-09, 9.584666e-09]",0.5599555,0.004731879,2650.586517445524,1.3263459,20.320178431504953,0.002678048,"[ 82.77734375  91.77734375  99.27734375 107.77734375 116.27734375
 124.77734375 133.77734375]",333.9864150515429,1.94893e-05,sad
0,0.38172913049271934,1717.4422354068397,"[2.3991806e-08, 0.0, 0.0, 0.0, -8.996928e-09, 0.0, -5.9979515e-09, -1.1995903e-08, 5.9979515e-09, 5.9979515e-09, -1.1995903e-08, 2.3991806e-08, 4.498464e-09, 0.0, 1.1995903e-08, -1.1995903e-08, 1.1995903e-08, 1.1995903e-08, 0.0, 6.7476957e-09]",0.5122369,0.0047780485,2612.3174324473102,1.3203864,21.142465737317913,0.005951181,[67.17357337 78.67357337 90.17357337],350.88220739114024,0.00010205926,fearful
70,0.42515078091193875,1840.518451210679,"[-6.315724e-09, -2.5262896e-08, -2.3683966e-09, 0.0, -1.2631448e-08, 0.0, 2.2105034e-08, 0.0, -6.315724e-09, -1.2631448e-08, 2.5262896e-08, 3.157862e-09, 1.2631448e-08, 0.0, -6.315724e-09, -1.578931e-09, 6.315724e-09, 3.157862e-09, -1.2631448e-08, 3.157862e-09]",0.42779377,0.0133809475,2532.2273206123805,1.5469463,20.69451915338025,0.0011445329,[61.6796875 74.1796875],363.6868506590306,2.4513888e-06,disgusted
0,0.5560010648147874,814.5680671190694,"[0.0, 2.7844505e-08, 1.3922253e-08, -5.2208446e-09, -1.3922253e-08, 0.0, -6.9611263e-09, 0.0, 4.7857744e-09, 5.2208446e-09, 0.0, -1.3922253e-08, 6.9611263e-09, 6.9611263e-09, 1.3922253e-08, -6.9611263e-09, 0.0, 9.245246e-09, -6.9611263e-09, -1.44660905e-08]",0.6004514,0.003923042,2817.7411044057794,1.4232752,17.645875241947394,0.00051175646,[101.1328125 108.6328125 116.1328125],356.7197468582692,7.0633934e-07,fearful
0,0.3487284002078477,1376.671839052914,"[1.6089597e-08, 0.0, -1.1701525e-08, -5.1194173e-09, 0.0, 1.1701525e-08, 1.4626906e-09, 0.0, 1.1701525e-08, 2.9253813e-09, 0.0, -8.776144e-09, 0.0, -1.0238835e-08, -1.4626906e-09, -1.1701525e-08, 5.8507625e-09, 0.0, 2.340305e-08, 0.0]",0.3510257,0.005183551,1892.2904973463862,1.2857956,19.655207858746323,0.0031476682,"[124.16601562 130.16601562 136.16601562 141.66601562 147.16601562
 152.16601562 157.66601562]",418.59510658550346,3.0639625e-05,sad
17,0.31567241031878235,2107.8161851415093,"[-8.996928e-09, 0.0, 2.9989757e-09, 0.0, -1.1995903e-08, 0.0, -5.9979515e-09, 1.1995903e-08, -1.34953915e-08, 0.0, -1.1995903e-08, -5.9979515e-09, -9.746672e-09, 1.1995903e-08, 1.1995903e-08, 0.0, -5.9979515e-09, -5.9979515e-09, 0.0, -1.1995903e-08]",0.472845,0.0034582044,2290.3299498589404,1.4814879,22.35072707819411,0.009907214,[34.79980469 54.79980469],301.49564435270787,0.00020804563,fearful
58,0.2998033671909169,1575.692138671875,"[-3.4059797e-09, 1.3623919e-08, -3.4059797e-09, 1.3623919e-08, 3.4059797e-09, 1.0217939e-08, 3.4059797e-09, -6.8119594e-09, -6.8119594e-09, -4.2574747e-10, 0.0, 1.7029899e-09, 0.0, 0.0, -3.4059797e-09, 0.0, 6.8119594e-09, 1.3623919e-08, 0.0, -1.3623919e-08]",0.54468185,0.0057164263,2693.1204089915095,1.2286007,20.620581211739445,0.010203092,[45.15127841 61.65127841],401.6592647573773,0.00031343653,surprised
0,0.28692023989490334,1676.7138337435788,"[-1.3064032e-08, 0.0, 0.0, -6.532016e-09, -1.3064032e-08, 1.3064032e-08, 1.3064032e-08, -1.3064032e-08, -6.532016e-09, -4.899012e-09, -6.532016e-09, 2.6128063e-08, 6.532016e-09, 6.532016e-09, 6.532016e-09, -6.532016e-09, -9.798024e-09, 0.0, -6.532016e-09, 4.899012e-09]",0.41023827,0.011278167,2330.93308187114,1.6371026,18.698566786502226,0.0014776094,[81.49958882 90.49958882 99.99958882],394.8959935108785,5.9495087e-06,fearful
93,0.4326445715296573,1722.2367720170455,"[6.1926904e-09, -2.4770761e-08, 4.6445177e-09, 0.0, 3.0963452e-09, -3.0963452e-09, -1.2385381e-08, -6.1926904e-09, -3.0963452e-09, 0.0, -9.289035e-09, 1.2385381e-08, -6.1926904e-09, -1.2385381e-08, 0.0, 0.0, -1.2385381e-08, 1.2385381e-08, 0.0, -1.2385381e-08]",0.5117895,0.006892405,2636.549957454555,1.5060252,20.570398766821437,0.008093112,[107.78515625 114.78515625 122.28515625 129.28515625 137.28515625],408.2829269028148,0.0001833333,surprised
0,0.31869111468680017,1866.4258397267963,"[1.142125e-08, 2.28425e-08, 1.4276561e-08, 0.0, 5.710625e-09, 2.8553124e-09, 1.142125e-08, 1.142125e-08, 0.0, 5.710625e-09, -5.710625e-09, -1.142125e-08, 2.8553124e-09, 0.0, -2.8553124e-09, -4.9967968e-09, 0.0, -1.4276561e-08, 1.142125e-08, -8.565937e-09]",0.38567486,0.010682563,1921.2930629324576,1.3330166,20.777747439146776,0.0048850453,[101.1328125 108.6328125 116.1328125 123.6328125 131.1328125 138.6328125],386.533147693191,6.399369e-05,disgusted
70,0.357539106912167,1733.2983821802745,"[0.0, 2.2050273e-08, 1.1025136e-08, -1.1025136e-08, 8.268852e-09, -1.1025136e-08, 1.1025136e-08, 0.0, 1.1025136e-08, -1.1025136e-08, 1.1025136e-08, -1.6537705e-08, 0.0, -5.512568e-09, -1.1025136e-08, 0.0, -5.512568e-09, 1.1025136e-08, 0.0, 9.99153e-09]",0.5273272,0.015157775,2679.9088474646046,1.8272823,20.13068342694766,0.0023783832,"[ 77.09960938  86.59960938  95.09960938 104.09960938 113.59960938
 123.59960938]",230.05252327216914,1.6074044e-05,angry
32,0.40336128264520904,1694.4870283018868,"[1.499488e-08, 0.0, -1.1995903e-08, 5.9979515e-09, 0.0, 5.9979515e-09, -1.1995903e-08, -5.9979515e-09, 2.9989757e-09, 0.0, 5.9979515e-09, 0.0, -1.1995903e-08, 5.9979515e-09, -7.49744e-09, 2.3991806e-08, -2.3991806e-08, 1.1995903e-08, 5.9979515e-09, 0.0]",0.54061055,0.0055741556,2840.684526533539,1.3089907,20.503076466752812,0.0040735058,[72.19200721 85.19200721],270.23185156876565,4.706695e-05,disgusted
0,0.4300650326079785,1763.4928866956361,"[5.6430434e-09, 1.1286087e-08, -1.1286087e-08, -1.1286087e-08, -1.1286087e-08, -8.464565e-09, 1.692913e-08, -5.6430434e-09, 1.1286087e-08, -1.4107608e-09, -1.1286087e-08, 1.2696847e-08, 1.1286087e-08, 0.0, 0.0, -1.1286087e-08, 0.0, 0.0, 0.0, 0.0]",0.416841,0.008770642,2244.6765991532097,1.5439359,19.971508606886392,0.0059539475,[101.6328125 108.6328125 116.1328125 123.1328125 130.1328125 137.6328125],393.08760611955165,9.3334784e-05,disgusted
76,0.27526852307037464,1950.0098854486196,"[-5.8507625e-09, 0.0, 5.8507625e-09, 0.0, 7.313453e-10, -1.4626907e-08, -1.4626907e-08, -5.8507625e-09, -2.9253814e-08, 0.0, 1.1701525e-08, -5.8507625e-09, 0.0, 0.0, 8.776144e-09, 0.0, 9.141817e-09, 0.0, 0.0, 0.0]",0.46826926,0.014870006,2449.4581368100826,1.5196835,21.205106959341364,0.0037331427,[ 77.09960938  87.09960938  97.59960938 108.09960938 118.09960938],362.45624076644856,3.747768e-05,angry
0,0.4238911351318785,1561.921718981139,"[-5.6430434e-09, 0.0, 5.6430434e-09, 1.1286087e-08, -1.1286087e-08, 0.0, 1.1286087e-08, 5.6430434e-09, -1.1286087e-08, 0.0, 0.0, -5.6430434e-09, 0.0, 1.1286087e-08, -1.1286087e-08, -1.1286087e-08, -5.6430434e-09, 5.6430434e-09, 0.0, -1.4107608e-08]",0.52078927,0.008116409,2411.7018927476106,1.4645301,20.394886353802953,0.0027997582,"[ 85.27734375  94.27734375 102.27734375 109.77734375 117.27734375
 126.27734375 135.27734375]",335.94276424058063,1.9639941e-05,disgusted
0,0.4354061162363971,1588.458251953125,"[1.3623919e-08, 2.7247838e-08, -1.3623919e-08, 6.8119594e-09, -1.7029899e-09, 0.0, -1.7881394e-08, 2.7247838e-08, 1.0217939e-08, -3.4059797e-09, 2.3841858e-08, -1.3623919e-08, -8.51495e-09, -1.0217939e-08, -6.8119594e-09, 6.8119594e-09, 6.8119594e-09, 0.0, 6.8119594e-09, 0.0]",0.3571727,0.0076348386,1865.7676797947784,1.0965028,20.57260235862319,0.003695302,[48.67716734 64.17716734],416.1776594363046,4.262815e-05,surprised
79,0.40164998279624103,2071.1310808048693,"[0.0, 8.871389e-08, 0.0, 5.544618e-09, -1.1089236e-08, -1.1089236e-08, -1.1089236e-08, 1.1089236e-08, -1.1089236e-08, 2.772309e-09, 0.0, -1.1089236e-08, 5.544618e-09, -1.1089236e-08, 1.3861545e-09, 0.0, -5.544618e-09, -8.316928e-09, 6.930773e-09, 0.0]",0.51253265,0.011732775,2543.0709306615945,1.6733729,20.188912353268734,0.0035810838,[68.64257812 82.64257812],285.0949018946513,3.6711168e-05,disgusted
0,0.5335264241411484,1032.381616049255,"[1.9736637e-08, 2.5262896e-08, 0.0, 1.2631448e-08, 2.5262896e-08, -6.315724e-09, -6.315724e-09, -6.315724e-09, 6.315724e-09, 9.473586e-09, 0.0, -1.2631448e-08, -3.157862e-09, 0.0, -7.1051893e-09, 9.473586e-09, -1.2631448e-08, -2.5262896e-08, 1.2631448e-08, 3.157862e-09]",0.60658854,0.006256131,2545.6969851109175,1.0563252,18.60667475033167,0.0017523397,[40.38867188 58.38867188],388.30122134970225,9.094734e-06,sad
27,0.29549140298610094,2541.6962772966867,"[0.0, -2.2980103e-08, 0.0, -7.1812827e-09, 0.0, -1.1490052e-08, -8.617539e-09, 0.0, 0.0, 2.2980103e-08, 0.0, 1.1490052e-08, 0.0, 1.1490052e-08, 1.1490052e-08, 5.745026e-09, 0.0, -1.1490052e-08, 0.0, 0.0]",0.42286918,0.012958686,2506.230686386449,1.7776482,21.616499063128618,0.0073166434,[ 84.77734375  93.77734375 101.77734375 110.27734375 119.27734375],205.08153201558494,0.00013206236,fearful
0,0.40155263171600697,1534.2811986019738,"[6.274173e-09, -2.8681935e-08, 0.0, 0.0, 7.1704838e-09, -7.1704838e-09, 0.0, 1.0755725e-08, -1.43409675e-08, 1.0755725e-08, -7.1704838e-09, -7.1704838e-09, 7.1704838e-09, 0.0, 7.1704838e-09, -7.1704838e-09, 7.1704838e-09, -1.43409675e-08, 0.0, 0.0]",0.57450354,0.0059138187,3030.1716618517476,1.0939227,19.71562031784518,0.0033899366,[115.38401442 121.88401442 128.38401442 134.38401442],377.09577202101934,3.8100894e-05,surprised
0,0.4764564738957906,1685.5560497113854,"[-1.8223076e-08, 2.4297435e-08, 6.074359e-09, -3.0371794e-09, 6.074359e-09, 6.074359e-09, 0.0, -7.5929485e-09, -1.2148718e-08, -3.0371794e-09, 1.8223076e-08, -6.074359e-09, 1.8223076e-08, -1.8223076e-08, 6.454006e-09, -1.2148718e-08, 0.0, 0.0, 0.0, -6.074359e-09]",0.54907584,0.0061614234,2683.2589576077894,1.2860018,20.001995762596,0.0056960457,[117.38401442 123.88401442 130.38401442 136.88401442 143.38401442],341.6820690059514,9.478079e-05,surprised
0,0.3215847695904729,1435.7697860054348,"[-2.7025708e-08, -2.3693772e-08, 0.0, -5.923443e-09, 0.0, 1.3327747e-08, 4.4425823e-09, 2.2212912e-09, -2.9617215e-09, 5.923443e-09, 1.4808608e-08, -1.1846886e-08, 5.923443e-09, -5.923443e-09, 5.923443e-09, -5.923443e-09, 0.0, 5.923443e-09, 8.885165e-09, 5.923443e-09]",0.40141252,0.009153082,2125.0489249485977,1.5094402,20.213667089242065,0.0030908561,[ 69.72691761  80.72691761  91.72691761 104.22691761],394.71574906533294,2.6701015e-05,neutral
0,0.24673203544245478,1266.2869262695312,"[2.9802323e-09, -1.1920929e-08, 8.940697e-09, 0.0, 0.0, -5.9604646e-09, 1.5646219e-08, 1.1920929e-08, 4.4703485e-09, -7.450581e-09, 2.3841858e-08, -5.9604646e-09, 5.9604646e-09, -1.1920929e-08, 0.0, -1.4156103e-08, 1.7881394e-08, 1.4901161e-08, -5.9604646e-09, 0.0]",0.37817338,0.009086293,2012.804584565803,1.2126501,20.854774741366143,0.0025458573,"[124.16601562 130.16601562 136.16601562 141.66601562 147.16601562
 152.66601562]",420.54189355234075,1.8403034e-05,neutral
0,0.3850705375693097,1169.1262637867646,"[9.3497485e-09, 0.0, -1.5582914e-09, 0.0, 0.0, 1.5582914e-09, 6.2331655e-09, -1.8699497e-08, 0.0, -1.2466331e-08, -4.6748743e-09, -1.2466331e-08, -6.2331655e-09, 1.2466331e-08, 2.4932662e-08, -6.2331655e-09, 1.2466331e-08, 0.0, 0.0, -6.2331655e-09]",0.50005203,0.0037040345,2454.745523073502,1.5041076,20.74191837962442,0.0030653917,[34.79980469 54.29980469],320.55327110776926,2.41171e-05,surprised
0,0.367541713692357,1314.4982763083585,"[1.4362565e-08, -2.2980103e-08, -5.745026e-09, -5.745026e-09, -1.1490052e-08, 0.0, 5.745026e-09, 1.4362564e-09, 1.1490052e-08, 0.0, 2.2980103e-08, 7.1812827e-09, 0.0, 0.0, -8.617539e-09, 1.4362564e-09, -1.0053795e-08, 0.0, 1.1490052e-08, 0.0]",0.32970598,0.005641218,1876.3778864725805,1.3201348,21.233585760077524,0.0028402414,[ 73.5234375  84.0234375  94.5234375 105.0234375 115.5234375 125.0234375],401.08686194107855,2.2194788e-05,sad
0,0.4609203683438115,2291.6748046875,"[1.6218951e-09, 2.5950321e-08, -1.29751605e-08, 1.6218951e-09, 0.0, 0.0, -3.2437901e-09, -6.4875803e-09, 0.0, -8.109476e-09, 1.29751605e-08, 0.0, 6.4875803e-09, 0.0, -1.29751605e-08, 1.29751605e-08, 1.29751605e-08, 0.0, -2.5950321e-08, 0.0]",0.5305997,0.006622667,2601.515302401411,1.3798923,21.332117629231902,0.010054754,[125.16601562 131.16601562 137.66601562 143.66601562],393.0227379107336,0.00026817873,fearful
0,0.2949059393551432,2307.268732244318,"[-1.5481726e-09, 0.0, 0.0, -3.0963452e-09, 0.0, -2.4770761e-08, 0.0, 0.0, 0.0, -1.5481726e-09, -1.2385381e-08, 1.2385381e-08, 5.031561e-09, 0.0, 6.1926904e-09, -1.2385381e-08, -3.0963452e-09, -1.3546511e-09, 6.1926904e-09, 0.0]",0.51252013,0.01003503,2755.140085572997,1.5540348,18.704133706104077,0.0018434293,[78.09960938 87.09960938 97.09960938],375.54890624605315,8.854789e-06,fearful
82,0.37803521634523024,1717.2377642463234,"[1.4024622e-08, 0.0, -6.2331655e-09, 0.0, 0.0, -1.2466331e-08, -1.2466331e-08, 3.1165828e-09, 0.0, 6.2331655e-09, 2.4932662e-08, 0.0, -9.3497485e-09, -1.2466331e-08, 0.0, -1.2466331e-08, 6.2331655e-09, 0.0, -2.4932662e-08, 0.0]",0.45389405,0.0075406767,2625.5813726830384,1.6245719,21.55983256894531,0.0037856398,[ 77.27734375  86.27734375  94.77734375 103.27734375],324.9517121469849,3.7795882e-05,happy
0,0.2570976906529737,1414.1965440883757,"[1.8223076e-08, 0.0, 1.2148718e-08, 6.074359e-09, 4.555769e-09, -1.2148718e-08, -3.0371794e-09, -1.2148718e-08, 6.074359e-09, 0.0, 0.0, 9.111538e-09, -1.2148718e-08, 0.0, -1.2148718e-08, 1.2148718e-08, 1.2148718e-08, -1.2148718e-08, 0.0, 0.0]",0.5163603,0.003947548,2659.7635545742123,1.380179,20.78383389893058,0.0025854192,[ 81.99958882  91.49958882 100.99958882],223.22060044442412,1.7260207e-05,neutral
52,0.4573759545701841,1159.2470820078593,"[2.28425e-08, -2.28425e-08, -2.8553124e-09, 1.142125e-08, 0.0, 5.710625e-09, 1.142125e-08, 9.279765e-09, 0.0, 1.142125e-08, 0.0, -1.142125e-08, 0.0, 5.710625e-09, -2.8553124e-09, 1.142125e-08, 2.28425e-08, 5.710625e-09, 0.0, -2.8553124e-09]",0.4723434,0.0043755653,2339.787023378804,1.3837348,19.426522623255995,0.0030319348,[58.9140625 76.4140625],361.06038628613476,2.6528402e-05,sad
0,0.3809179918853267,2225.388084808526,"[-5.512568e-09, 2.2050273e-08, 2.756284e-09, -5.512568e-09, 1.1025136e-08, -2.067213e-09, 0.0, 1.7226776e-08, 6.8907102e-09, 0.0, -1.1025136e-08, 2.2050273e-08, 1.1025136e-08, 1.5159562e-08, 1.1025136e-08, -2.7562841e-08, 1.378142e-09, -2.2050273e-08, -5.512568e-09, -2.756284e-09]",0.44022486,0.012639162,2537.511208718696,1.5412682,20.60687896852863,0.0151442075,[45.15127841 61.65127841 78.15127841],333.42608087944916,0.00073964696,angry
0,0.34523193575403505,1234.49853515625,"[1.3510387e-08, -2.5431316e-08, -2.5431316e-08, -6.357829e-09, -6.357829e-09, 1.2715658e-08, 0.0, 3.1789145e-09, 0.0, 2.3841857e-09, -6.357829e-09, -6.357829e-09, 0.0, -3.1789145e-09, 4.7683715e-09, 0.0, 0.0, 1.11262e-08, 0.0, 3.1789145e-09]",0.41213787,0.010675088,2316.4138611182975,1.3175659,19.408650163096173,0.0011306009,[76.59960938 86.59960938 96.59960938],444.684116295495,4.0349064e-06,neutral
87,0.3826396996229403,1545.2042742473323,"[5.815087e-09, 0.0, 5.815087e-09, 0.0, 5.815087e-09, 0.0, 0.0, 0.0, -1.1993618e-08, 2.9075435e-09, -6.541973e-09, 5.815087e-09, 0.0, 1.0903288e-09, 0.0, -1.4537718e-09, 8.722631e-09, 1.3083946e-08, 0.0, -5.0882014e-09]",0.49687925,0.0065982565,2476.4810248785043,1.3167363,21.061504696102403,0.008034192,[ 94.74951172 102.74951172 111.24951172 119.24951172 128.24951172],328.54459369988007,0.00019630411,happy
0,0.3511677399643949,2022.6406860351562,"[-8.195639e-09, 0.0, 1.1920929e-08, -5.9604646e-09, -5.9604646e-09, 2.9802323e-09, -5.9604646e-09, -1.1920929e-08, -9.685754e-09, 2.3841858e-08, -3.7252903e-09, 0.0, 1.1920929e-08, 0.0, 1.1920929e-08, 1.1920929e-08, 1.1920929e-08, 1.1920929e-08, -1.1920929e-08, 0.0]",0.33182177,0.007777127,2078.1352490358777,1.3492639,21.66627445969557,0.0048019155,[77.09960938 87.09960938 97.59960938],420.71846859850984,6.670662e-05,happy
0,0.25395277882547584,1318.6720628004807,"[1.0479938e-08, -2.0959876e-08, 0.0, 0.0, 2.0959876e-08, -2.4562354e-09, 1.0479938e-08, 0.0, 0.0, 0.0, 0.0, -1.0479938e-08, 0.0, -7.204957e-09, 6.549961e-09, 0.0, 0.0, 0.0, 2.701859e-09, 0.0]",0.49949798,0.004680934,2832.546418217803,1.3512652,20.496896561995865,0.0015527521,[62.87475586 83.37475586],241.9719249499,6.9615826e-06,sad
